CPUID:,0x600F20
Processor:,AMD FX-8320 Eight-Core (Vishera) 
Platform:,Socket AM3+ (942 pin)
Revision:,OR-C0
Lithography:,32nm

Session start:,12:57:07 - November 13 - 2021

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),Core 6 Temp. (°),Core 7 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 6,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 7,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:43:34 11/13/21,31,31,31,31,31,31,31,31,,,11,39,41,3141.76,,11,39,38,3141.76,,11,39,52,3141.76,,11,39,32,3141.76,,11,39,40,3141.76,,11,39,38,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:43:44 11/13/21,30,30,30,30,30,30,30,30,,,11,39,31,3141.76,,11,39,42,3141.76,,11,39,43,3141.76,,11,39,39,3141.76,,11,39,38,3141.76,,11,39,40,3141.76,,11,39,6,3141.76,,11,39,17,3141.76,
21:43:54 11/13/21,30,30,30,30,30,30,30,30,,,11,39,38,3141.76,,11,39,25,3141.76,,11,39,54,3141.76,,11,39,28,3141.76,,11,39,48,3141.76,,11,39,29,3141.76,,11,39,17,3141.76,,11,39,8,3141.76,
21:44:04 11/13/21,30,30,30,30,30,30,30,30,,,11,39,36,3141.76,,11,39,25,3141.76,,11,39,28,3141.76,,11,39,29,3141.76,,11,39,37,3141.76,,11,39,34,3141.76,,11,39,45,3141.76,,11,39,20,3141.76,
21:44:14 11/13/21,31,31,31,31,31,31,31,31,,,11,39,51,3141.76,,11,39,37,3141.76,,11,39,47,3141.76,,11,39,41,3141.76,,11,39,41,3141.76,,11,39,49,3141.76,,11,39,8,3141.76,,11,39,6,3141.76,
21:44:24 11/13/21,30,30,30,30,30,30,30,30,,,11,39,39,3141.76,,11,39,17,3141.76,,11,39,43,3141.76,,11,39,29,3141.76,,11,39,50,3141.76,,11,39,32,3141.76,,11,39,26,3141.76,,11,39,18,3141.76,
21:44:34 11/13/21,29,29,29,29,29,29,29,29,,,11,39,41,3141.76,,11,39,34,3141.76,,11,39,34,3141.76,,11,39,25,3141.76,,11,39,33,3141.76,,11,39,41,3141.76,,11,39,22,3141.76,,11,39,15,3141.76,
21:44:44 11/13/21,30,30,30,30,30,30,30,30,,,11,39,37,3141.76,,11,39,33,3141.76,,11,39,45,3141.76,,11,39,33,3141.76,,11,39,40,3141.76,,11,39,40,3141.76,,11,39,2,3141.76,,11,39,4,3141.76,
21:44:54 11/13/21,31,31,31,31,31,31,31,31,,,11,39,45,3141.76,,11,39,41,3141.76,,11,39,53,3141.76,,11,39,37,3141.76,,11,39,42,3141.76,,11,39,58,3141.76,,11,39,48,3141.76,,11,39,53,3141.76,
21:45:04 11/13/21,31,31,31,31,31,31,31,31,,,11,39,44,3141.76,,11,39,33,3141.76,,11,39,38,3141.76,,11,39,28,3141.76,,11,39,46,3141.76,,11,39,43,3141.76,,11,39,8,3141.76,,11,39,2,3141.76,
21:45:14 11/13/21,30,30,30,30,30,30,30,30,,,11,39,42,3141.76,,11,39,42,3141.76,,11,39,40,3141.76,,11,39,43,3141.76,,11,39,31,3141.76,,11,39,53,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:45:24 11/13/21,30,30,30,30,30,30,30,30,,,11,39,45,3141.76,,11,39,34,3141.76,,11,39,41,3141.76,,11,39,34,3141.76,,11,39,48,3141.76,,11,39,40,3141.76,,11,39,10,3141.76,,11,39,6,3141.76,
21:45:34 11/13/21,30,30,30,30,30,30,30,30,,,11,39,36,3141.76,,11,39,30,3141.76,,11,39,42,3141.76,,11,39,34,3141.76,,11,39,45,3141.76,,11,39,37,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:45:44 11/13/21,30,30,30,30,30,30,30,30,,,11,39,45,3141.76,,11,39,41,3141.76,,11,39,48,3141.76,,11,39,38,3141.76,,11,39,41,3141.76,,11,39,35,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:45:54 11/13/21,30,30,30,30,30,30,30,30,,,11,39,55,3141.76,,11,39,33,3141.76,,11,39,47,3141.76,,11,39,27,3141.76,,11,39,33,3141.76,,11,39,58,3141.76,,11,39,8,3141.76,,11,39,10,3141.76,
21:46:04 11/13/21,30,29,29,29,29,29,29,29,,,11,39,28,3141.76,,11,39,18,3141.76,,11,39,30,3141.76,,11,39,11,3141.76,,11,39,31,3141.76,,11,39,28,3141.76,,11,39,34,3141.76,,11,39,34,3141.76,
21:46:14 11/13/21,30,30,30,30,30,30,30,30,,,11,39,40,3141.76,,11,39,28,3141.76,,11,39,38,3141.76,,11,39,44,3141.76,,11,39,32,3141.76,,11,39,43,3141.76,,11,39,3,3141.76,,11,39,1,3141.76,
21:46:24 11/13/21,30,30,30,30,30,30,30,30,,,11,39,37,3141.76,,11,39,30,3141.76,,11,39,31,3141.76,,11,39,41,3141.76,,11,39,33,3141.76,,11,39,53,3141.76,,11,39,6,3141.76,,11,39,3,3141.76,
21:46:34 11/13/21,29,29,29,29,29,29,29,29,,,11,39,43,3141.76,,11,39,23,3141.76,,11,39,26,3141.76,,11,39,31,3141.76,,11,39,29,3141.76,,11,39,48,3141.76,,11,39,10,3141.76,,11,39,10,3141.76,
21:46:44 11/13/21,30,30,30,30,30,30,30,30,,,11,39,41,3141.76,,11,39,18,3141.76,,11,39,36,3141.76,,11,39,10,3141.76,,11,39,27,3141.76,,11,39,33,3141.76,,11,39,35,3141.76,,11,39,41,3141.76,
21:46:54 11/13/21,30,30,30,30,30,30,30,30,,,11,39,38,3141.76,,11,39,43,3141.76,,11,39,43,3141.76,,11,39,51,3141.76,,11,39,43,3141.76,,11,39,34,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:47:04 11/13/21,32,32,32,32,32,32,32,32,,,11,39,66,3141.76,,11,39,53,3141.76,,11,39,62,3141.76,,11,39,57,3141.76,,11,39,64,3141.76,,11,39,57,3141.76,,11,39,63,3141.76,,11,39,64,3141.76,
21:47:14 11/13/21,30,30,30,30,30,30,30,30,,,11,39,35,3141.76,,11,39,26,3141.76,,11,39,32,3141.76,,11,39,17,3141.76,,11,39,41,3141.76,,11,39,17,3141.76,,11,39,30,3141.76,,11,39,45,3141.76,
21:47:24 11/13/21,31,31,31,31,31,31,31,31,,,11,39,58,3141.76,,11,39,34,3141.76,,11,39,49,3141.76,,11,39,49,3141.76,,11,39,51,3141.76,,11,39,36,3141.76,,11,39,47,3141.76,,11,39,42,3141.76,
21:47:34 11/13/21,30,30,30,30,30,30,30,30,,,11,39,45,3141.76,,11,39,40,3141.76,,11,39,48,3141.76,,11,39,48,3141.76,,11,39,53,3141.76,,11,39,37,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:47:44 11/13/21,29,29,29,29,29,29,29,29,,,11,39,35,3141.76,,11,39,30,3141.76,,11,39,43,3141.76,,11,39,22,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
21:47:54 11/13/21,28,28,28,28,28,28,28,28,,,11,39,33,3141.76,,11,39,33,3141.76,,11,39,38,3141.76,,11,39,23,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:48:04 11/13/21,28,28,28,28,28,28,28,28,,,11,39,36,3141.76,,11,39,37,3141.76,,11,39,32,3141.76,,11,39,37,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:48:14 11/13/21,27,27,27,27,27,27,27,27,,,11,39,33,3141.76,,11,39,25,3141.76,,11,39,47,3141.76,,11,39,23,3141.76,,11,39,30,3141.76,,11,39,18,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:48:24 11/13/21,27,27,27,27,27,27,27,27,,,11,39,32,3141.76,,11,39,21,3141.76,,11,39,48,3141.76,,11,39,31,3141.76,,11,39,17,3141.76,,11,39,17,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:48:34 11/13/21,29,29,29,29,29,28,28,28,,,11,39,30,3141.76,,11,39,32,3141.76,,11,39,41,3141.76,,11,39,58,3141.76,,11,39,32,3141.76,,11,39,28,3141.76,,11,39,36,3141.76,,11,39,22,3141.76,
21:48:44 11/13/21,27,27,27,27,27,27,27,27,,,11,39,28,3141.76,,11,39,22,3141.76,,11,39,34,3141.76,,11,39,37,3141.76,,11,39,4,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:48:54 11/13/21,33,33,33,33,33,33,33,33,,,11,39,75,3141.76,,11,39,83,3141.76,,11,39,81,3141.76,,11,39,89,3141.76,,11,39,87,3141.76,,11,39,87,3141.76,,11,39,80,3141.76,,11,39,91,3141.76,
21:49:04 11/13/21,34,34,34,34,34,34,34,34,,,11,39,66,3141.76,,11,39,70,3141.76,,11,39,81,3141.76,,11,39,80,3141.76,,11,39,77,3141.76,,11,39,70,3141.76,,11,39,76,3141.76,,11,39,82,3141.76,
21:49:14 11/13/21,27,27,27,27,27,27,27,27,,,11,39,27,3141.76,,11,39,30,3141.76,,11,39,35,3141.76,,11,39,35,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:49:24 11/13/21,28,28,28,28,28,28,28,28,,,11,39,41,3141.76,,11,39,38,3141.76,,11,39,52,3141.76,,11,39,30,3141.76,,11,39,44,3141.76,,11,39,34,3141.76,,11,39,35,3141.76,,11,39,15,3141.76,
21:49:34 11/13/21,27,27,27,27,27,27,27,27,,,11,39,22,3141.76,,11,39,41,3141.76,,11,39,39,3141.76,,11,39,36,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:49:44 11/13/21,29,29,29,29,29,29,29,29,,,11,39,58,3141.76,,11,39,36,3141.76,,11,39,47,3141.76,,11,39,41,3141.76,,11,39,31,3141.76,,11,39,39,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:49:54 11/13/21,28,28,28,28,28,28,28,28,,,11,39,38,3141.76,,11,39,29,3141.76,,11,39,37,3141.76,,11,39,64,3141.76,,11,39,41,3141.76,,11,39,44,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:50:04 11/13/21,29,29,29,29,29,29,29,29,,,11,39,44,3141.76,,11,39,20,3141.76,,11,39,38,3141.76,,11,39,37,3141.76,,11,39,27,3141.76,,11,39,35,3141.76,,11,39,14,3141.76,,11,39,16,3141.76,
21:50:14 11/13/21,28,27,27,27,27,27,28,28,,,11,39,19,3141.76,,11,39,29,3141.76,,11,39,42,3141.76,,11,39,28,3141.76,,11,39,6,3141.76,,11,39,17,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:50:24 11/13/21,27,27,27,27,27,27,27,27,,,11,39,22,3141.76,,11,39,21,3141.76,,11,39,43,3141.76,,11,39,15,3141.76,,11,39,20,3141.76,,11,39,24,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:50:34 11/13/21,28,28,28,28,28,28,28,28,,,11,39,23,3141.76,,11,39,30,3141.76,,11,39,31,3141.76,,11,39,46,3141.76,,11,39,12,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:50:44 11/13/21,28,28,28,28,28,28,28,28,,,11,39,45,3141.76,,11,39,22,3141.76,,11,39,44,3141.76,,11,39,55,3141.76,,11,39,6,3141.76,,11,39,8,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:50:54 11/13/21,28,28,28,28,28,28,28,28,,,11,39,30,3141.76,,11,39,33,3141.76,,11,39,34,3141.76,,11,39,32,3141.76,,11,39,18,3141.76,,11,39,16,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:51:04 11/13/21,28,28,28,28,28,28,28,28,,,11,39,34,3141.76,,11,39,29,3141.76,,11,39,35,3141.76,,11,39,42,3141.76,,11,39,24,3141.76,,11,39,27,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:51:14 11/13/21,30,30,30,30,30,30,30,30,,,11,39,47,3141.76,,11,39,20,3141.76,,11,39,42,3141.76,,11,39,47,3141.76,,11,39,38,3141.76,,11,39,39,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:51:24 11/13/21,27,27,27,27,27,27,27,27,,,11,39,17,3141.76,,11,39,18,3141.76,,11,39,28,3141.76,,11,39,47,3141.76,,11,39,5,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:51:34 11/13/21,27,27,27,27,27,27,27,27,,,11,39,26,3141.76,,11,39,22,3141.76,,11,39,30,3141.76,,11,39,44,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:51:44 11/13/21,26,26,26,26,26,26,26,26,,,11,39,37,3141.76,,11,39,20,3141.76,,11,39,32,3141.76,,11,39,35,3141.76,,11,39,5,3141.76,,11,39,4,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:51:54 11/13/21,26,26,26,26,26,26,26,26,,,11,39,28,3141.76,,11,39,16,3141.76,,11,39,21,3141.76,,11,39,49,3141.76,,11,39,19,3141.76,,11,39,17,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:52:04 11/13/21,28,28,28,28,28,28,28,28,,,11,39,44,3141.76,,11,39,21,3141.76,,11,39,51,3141.76,,11,39,32,3141.76,,11,39,45,3141.76,,11,39,20,3141.76,,11,39,28,3141.76,,11,39,15,3141.76,
21:52:14 11/13/21,29,29,29,29,29,29,29,29,,,11,39,53,3141.76,,11,39,39,3141.76,,11,39,44,3141.76,,11,39,33,3141.76,,11,39,50,3141.76,,11,39,30,3141.76,,11,39,48,3141.76,,11,39,40,3141.76,
21:52:24 11/13/21,27,27,27,27,27,27,27,27,,,11,39,30,3141.76,,11,39,18,3141.76,,11,39,38,3141.76,,11,39,35,3141.76,,11,39,12,3141.76,,11,39,7,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:52:34 11/13/21,27,27,27,27,27,27,27,27,,,11,39,19,3141.76,,11,39,35,3141.76,,11,39,39,3141.76,,11,39,39,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:52:44 11/13/21,26,26,26,26,26,26,26,26,,,11,39,18,3141.76,,11,39,29,3141.76,,11,39,21,3141.76,,11,39,33,3141.76,,11,39,11,3141.76,,11,39,19,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:52:54 11/13/21,26,26,26,26,26,26,26,26,,,11,39,27,3141.76,,11,39,26,3141.76,,11,39,34,3141.76,,11,39,42,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:53:04 11/13/21,26,26,26,26,26,26,26,26,,,11,39,9,3141.76,,11,39,32,3141.76,,11,39,33,3141.76,,11,39,20,3141.76,,11,39,13,3141.76,,11,39,12,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:53:14 11/13/21,28,28,28,28,28,28,28,28,,,11,39,31,3141.76,,11,39,33,3141.76,,11,39,43,3141.76,,11,39,54,3141.76,,11,39,20,3141.76,,11,39,38,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:53:24 11/13/21,30,30,30,30,30,30,30,30,,,11,39,39,3141.76,,11,39,36,3141.76,,11,39,48,3141.76,,11,39,59,3141.76,,11,39,28,3141.76,,11,39,21,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:53:34 11/13/21,28,28,28,28,28,28,28,28,,,11,39,28,3141.76,,11,39,25,3141.76,,11,39,35,3141.76,,11,39,36,3141.76,,11,39,26,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:53:44 11/13/21,30,30,30,30,30,30,30,30,,,11,39,40,3141.76,,11,39,29,3141.76,,11,39,52,3141.76,,11,39,67,3141.76,,11,39,40,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:53:54 11/13/21,26,26,26,26,26,26,26,26,,,11,39,28,3141.76,,11,39,21,3141.76,,11,39,48,3141.76,,11,39,34,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:54:04 11/13/21,26,26,26,26,26,26,26,26,,,11,39,22,3141.76,,11,39,25,3141.76,,11,39,35,3141.76,,11,39,40,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:54:14 11/13/21,26,26,26,26,26,26,26,26,,,11,39,21,3141.76,,11,39,38,3141.76,,11,39,39,3141.76,,11,39,32,3141.76,,11,39,2,3141.76,,11,39,4,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:54:24 11/13/21,30,30,30,30,30,30,30,30,,,11,39,25,3141.76,,11,39,31,3141.76,,11,39,68,3141.76,,11,39,55,3141.76,,11,39,36,3141.76,,11,39,14,3141.76,,11,39,0,3141.76,,11,39,2,3141.76,
21:54:34 11/13/21,26,26,26,26,26,26,26,26,,,11,39,32,3141.76,,11,39,26,3141.76,,11,39,40,3141.76,,11,39,29,3141.76,,11,39,8,3141.76,,11,39,8,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:54:44 11/13/21,26,26,26,26,26,26,26,26,,,11,39,26,3141.76,,11,39,28,3141.76,,11,39,52,3141.76,,11,39,19,3141.76,,11,39,0,3141.76,,11,39,3,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:54:54 11/13/21,26,26,26,26,26,26,26,26,,,11,39,31,3141.76,,11,39,25,3141.76,,11,39,48,3141.76,,11,39,26,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:55:04 11/13/21,26,26,26,26,26,26,26,26,,,11,39,14,3141.76,,11,39,16,3141.76,,11,39,44,3141.76,,11,39,36,3141.76,,11,39,1,3141.76,,11,39,12,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:55:14 11/13/21,26,26,26,26,26,26,26,26,,,11,39,31,3141.76,,11,39,46,3141.76,,11,39,25,3141.76,,11,39,17,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:55:24 11/13/21,26,26,26,26,26,26,26,26,,,11,39,22,3141.76,,11,39,28,3141.76,,11,39,45,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:55:34 11/13/21,25,25,25,25,25,25,25,25,,,11,39,38,3141.76,,11,39,35,3141.76,,11,39,22,3141.76,,11,39,34,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:55:44 11/13/21,26,26,26,26,26,26,26,26,,,11,39,22,3141.76,,11,39,28,3141.76,,11,39,35,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:55:54 11/13/21,26,26,26,26,26,26,26,26,,,11,39,23,3141.76,,11,39,37,3141.76,,11,39,27,3141.76,,11,39,22,3141.76,,11,39,4,3141.76,,11,39,3,3141.76,,11,39,21,3141.76,,11,39,4,3141.76,
21:56:04 11/13/21,26,26,26,26,26,26,26,26,,,11,39,18,3141.76,,11,39,28,3141.76,,11,39,31,3141.76,,11,39,47,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:56:14 11/13/21,25,25,25,25,25,25,25,25,,,11,39,31,3141.76,,11,39,31,3141.76,,11,39,27,3141.76,,11,39,40,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:56:24 11/13/21,25,25,25,25,25,25,25,25,,,11,39,24,3141.76,,11,39,20,3141.76,,11,39,29,3141.76,,11,39,17,3141.76,,11,39,5,3141.76,,11,39,38,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:56:34 11/13/21,25,25,25,25,25,25,25,25,,,11,39,28,3141.76,,11,39,28,3141.76,,11,39,28,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:56:44 11/13/21,25,25,25,25,25,25,25,25,,,11,39,34,3141.76,,11,39,21,3141.76,,11,39,45,3141.76,,11,39,40,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:56:54 11/13/21,25,25,25,25,25,25,25,25,,,11,39,33,3141.76,,11,39,34,3141.76,,11,39,31,3141.76,,11,39,25,3141.76,,11,39,15,3141.76,,11,39,6,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:57:04 11/13/21,25,25,25,25,25,25,25,25,,,11,39,29,3141.76,,11,39,20,3141.76,,11,39,42,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:57:14 11/13/21,25,25,25,25,25,25,25,25,,,11,39,19,3141.76,,11,39,31,3141.76,,11,39,41,3141.76,,11,39,30,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:57:24 11/13/21,25,25,25,25,25,25,25,25,,,11,39,28,3141.76,,11,39,51,3141.76,,11,39,21,3141.76,,11,39,34,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
21:57:34 11/13/21,25,25,25,25,25,25,25,25,,,11,39,24,3141.76,,11,39,24,3141.76,,11,39,44,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:57:44 11/13/21,25,25,25,25,25,25,25,25,,,11,39,29,3141.76,,11,39,38,3141.76,,11,39,35,3141.76,,11,39,22,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:57:54 11/13/21,25,25,25,25,25,25,25,25,,,11,39,33,3141.76,,11,39,35,3141.76,,11,39,22,3141.76,,11,39,32,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:58:04 11/13/21,25,25,25,25,25,25,25,25,,,11,39,17,3141.76,,11,39,30,3141.76,,11,39,34,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,11,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:58:14 11/13/21,25,25,25,25,25,25,25,25,,,11,39,20,3141.76,,11,39,30,3141.76,,11,39,37,3141.76,,11,39,40,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:58:24 11/13/21,25,25,25,25,25,25,25,25,,,11,39,25,3141.76,,11,39,28,3141.76,,11,39,38,3141.76,,11,39,42,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:58:34 11/13/21,25,25,25,25,25,25,25,25,,,11,39,24,3141.76,,11,39,29,3141.76,,11,39,36,3141.76,,11,39,30,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:58:44 11/13/21,25,25,25,25,25,25,25,25,,,11,39,28,3141.76,,11,39,29,3141.76,,11,39,35,3141.76,,11,39,29,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:58:54 11/13/21,27,27,27,27,27,27,27,27,,,11,39,31,3141.76,,11,39,41,3141.76,,11,39,58,3141.76,,11,39,37,3141.76,,11,39,6,3141.76,,11,39,3,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:59:04 11/13/21,25,25,25,25,25,25,25,25,,,11,39,25,3141.76,,11,39,29,3141.76,,11,39,41,3141.76,,11,39,35,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:59:14 11/13/21,26,26,26,26,26,26,26,26,,,11,39,34,3141.76,,11,39,31,3141.76,,11,39,49,3141.76,,11,39,49,3141.76,,11,39,18,3141.76,,11,39,9,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
21:59:24 11/13/21,27,27,27,27,27,27,27,27,,,11,39,32,3141.76,,11,39,47,3141.76,,11,39,44,3141.76,,11,39,34,3141.76,,11,39,26,3141.76,,11,39,8,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,
21:59:34 11/13/21,25,25,25,25,25,25,25,25,,,11,39,32,3141.76,,11,39,27,3141.76,,11,39,31,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,2,3141.76,
21:59:44 11/13/21,25,25,25,25,25,25,25,25,,,11,39,36,3141.76,,11,39,41,3141.76,,11,39,21,3141.76,,11,39,23,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
21:59:54 11/13/21,25,25,25,25,25,25,25,25,,,11,39,26,3141.76,,11,39,21,3141.76,,11,39,39,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
22:00:04 11/13/21,26,26,26,26,26,26,26,26,,,11,39,25,3141.76,,11,39,33,3141.76,,11,39,36,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
22:00:14 11/13/21,26,26,26,26,26,26,26,26,,,11,39,28,3141.76,,11,39,16,3141.76,,11,39,47,3141.76,,11,39,28,3141.76,,11,39,3,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
22:00:24 11/13/21,25,25,25,25,25,25,25,25,,,11,39,27,3141.76,,11,39,41,3141.76,,11,39,31,3141.76,,11,39,23,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
22:00:34 11/13/21,26,26,26,26,26,26,26,26,,,11,39,31,3141.76,,11,39,24,3141.76,,11,39,32,3141.76,,11,39,12,3141.76,,11,39,21,3141.76,,11,39,2,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
22:00:44 11/13/21,25,25,25,25,25,25,25,25,,,11,39,18,3141.76,,11,39,20,3141.76,,11,39,40,3141.76,,11,39,37,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
22:00:54 11/13/21,26,26,26,26,26,26,26,26,,,11,39,16,3141.76,,11,39,11,3141.76,,11,39,35,3141.76,,11,39,47,3141.76,,11,39,4,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
22:01:04 11/13/21,25,25,25,25,25,25,25,25,,,11,39,28,3141.76,,11,39,24,3141.76,,11,39,38,3141.76,,11,39,23,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
22:01:14 11/13/21,25,25,25,25,25,25,25,25,,,11,39,33,3141.76,,11,39,27,3141.76,,11,39,37,3141.76,,11,39,19,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
